source,startupName,ICB_industry,ICB_sector,startupClassification,foundedDate,Repition,investorName,Age,Investor City,Domestic Investor,1,2,linkedinURL,Education (Field),Education 2 (Field),Education (place),Education 2 (place),Professional Experience,Sector,"Match (city) (718/2783,0.282 with dom & no blank)","Match (city) (718/2454,0.257 with dom & no blank)",Region,"Match (region)(455/1273),.357","Match(region)(455/1397),0.325",State,"Match (210/1273),0.17, (210/1397),0.15",State/Region,"Match (304/1273),0.24 (304/1397),0.217",Age,Sector,investorType,Investor Nationality Domestic / Foreign / Angel),Deal Investment Amount ( $ M),dealInvestmentAmount,"Deal Investment Amount ( INR M)
{ In Base Year Amount }",Round Investment Amount ($ M),roundInvestmentAmount,"Round Investment Amount (INR M)
{ In Base Year Amount }",investmentStage,stageClassification,roundDate,Closing Date of Investment,Percentage Equity Stake by the Investor,Percentage Equity Stake in the round,Equity Valuation ($ M),equityValuation,"Equity Valuation (INR M)  
{ In Base Year Amount }",city,Region,state,State (n),companyWebsite,Financial Year,Revenue Multiple,EBITDA Multiple,PAT Multiple,Share Capital ($ M),Share Capital (INR M),"Share Capital (INR M) 
{ In Base Year Amount }",Reserves ($ M),Reserves (INR M),"Reserves (INR M)  
{ In Base Year Amount }",Shareholders Funds ($ M),Shareholders Funds (INR M),"Shareholders Funds (INR M)  
{ In Base Year Amount }",Long Term Debt ($ M),Long Term Debt (INR M),"Long Term Debt (INR M)  
{ In Base Year Amount }",Short Term Debt ($ M),Short Term Debt (INR M),"Short Term Debt (INR M)  
{ In Base Year Amount }",Current Liabilities ($ M),Current Liabilities (INR M),"Current Liabilities (INR M)  
{ In Base Year Amount }",Equity and Liabilities ($ M),Equity and Liabilities (INR M),"Equity and Liabilities (INR M)  
{ In Base Year Amount }",Fixed Assets ($ M),Fixed Assets (INR M),"Fixed Assets (INR M)  
{ In Base Year Amount }",Current Investments ($ M),Current Investments (INR M),"Current Investments (INR M)  
{ In Base Year Amount }",Inventories ($ M),Inventories (INR M),"Inventories (INR M)  
{ In Base Year Amount }",Receivables ($ M),Receivables (INR M),"Receivables (INR M)  
{ In Base Year Amount }",Cash and Bank Balances ($ M),Cash and Bank Balances (INR M),"Cash and Bank Balances (INR M)  
{ In Base Year Amount }",Loans and Advances ($ M),Loans and Advances (INR M),"Loans and Advances (INR M)  
{ In Base Year Amount }",Other Current Assets ($ M),Other Current Assets (INR M),"Other Current Assets (INR M)  
{ In Base Year Amount }",Total Assets ($ M),Total Assets (INR M),"Total Assets (INR M)  
{ In Base Year Amount }",Total Reserves ($ M),Total Reserves (INR M),"Total Reserves (INR M)  
{ In Base Year Amount }",Gross Profit ($ M),Gross Profit (INR M),"Gross Profit (INR M)  
{ In Base Year Amount }",EBITDA ($ M),EBITDA (INR M),"EBITDA (INR M)  
{ In Base Year Amount }",Depreciation ($ M),Depreciation (INR M),"Depreciation (INR M)  
{ In Base Year Amount }",EBITA ($ M),EBITA (INR M),"EBITA (INR M)  
{ In Base Year Amount }",EBIT ($ M),EBIT (INR M),"EBIT (INR M)  
{ In Base Year Amount }",Finance Costs ($ M),Finance Costs (INR M),"Finance Costs (INR M)  
{ In Base Year Amount }",PBT ($ M),PBT (INR M),"PBT (INR M)  
{ In Base Year Amount }",Tax ($ M),Tax (INR M),"Tax (INR M)  
{ In Base Year Amount }",PAT ($ M),PAT (INR M),"PAT (INR M)  
{ In Base Year Amount }",EV / Total Income ($ M),EV / Total Income (INR M),"EV / Total Income (INR M)  
{ In Base Year Amount }",EV / EBITDA ($ M),EV / EBITDA (INR M),"EV / EBITDA (INR M)  
{ In Base Year Amount }",EV / EBIT ($ M),EV / EBIT (INR M),"EV / EBIT (INR M)  
{ In Base Year Amount }",EV / Total Assets ($ M),EV / Total Assets (INR M),"EV / Total Assets (INR M)  
{ In Base Year Amount }",EV / Profit Before Tax ($ M),EV / Profit Before Tax (INR M),"EV / Profit Before Tax (INR M)  
{ In Base Year Amount }",EV / Profit After Tax ($ M),EV / Profit After Tax (INR M),"EV / Profit After Tax (INR M)  
{ In Base Year Amount }",Implied Enterprise Value ($ mn),Implied Enterprise Value (INR mn),"Implied Enterprise Value (INR mn)  
{ In Base Year Amount }",Rep,Concatenate,double,con,double2,diff.year,Time Interval,CPI,repe,Concatenate_startup,,,Base Year,Base Year CPI
VCC,Tsepak Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,2,Charan Padmaraju,,,,,,http://www.business-standard.com/article/companies/redbus-co-founder-sama-turns-angel-investor-115021200040_1.html,http://www.business-standard.com/article/companies/redbus-co-founder-sama-turns-angel-investor-115021200040_1.html,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.3,19.24574477,19.24574477,Seed,Pre-Seed,01-10-2015,9/29/2015, ,14.70588235,2.04,130.8710644,130.8710644,Bengaluru,Bengaluru,,,http://goodbox.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Tsepak Technologies Pvt. Ltd.Charan Padmaraju19.2457447717842,1,Tsepak Technologies Pvt. Ltd.Charan Padmaraju19.245744771784242014,1,-750,,,,,,,,
VCC,Jasper Infotech Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2007,1,Charles Boorady,,,,,,https://www.linkedin.com/in/charlesboorady,https://www.linkedin.com/in/charlesboorady,,,,,,,,,,,,,,,,,Angel,Angel,,,,1.46,78.10190303,64.27198181,Series B,Seed,12/21/2012,12/21/2012,44.12416851, ,,,,Delhi,NCR,,,http://www.snapdeal.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,3,Jasper Infotech Pvt. Ltd.Charles Boorady78.1019030330579,1,Jasper Infotech Pvt. Ltd.Charles Boorady78.101903033057941264,1,-759,,,,,,,,
VCC,DEXL Education Services India Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2008,4,Cheryl Lawrence,,,,,,https://www.linkedin.com/in/cheryl-lawrence-9500a036,https://www.linkedin.com/in/cheryl-lawrence-9500a036,,,,,,,,,,,,,,,,,Angel,Angel,,,,1,45.73727642,31.32690166,Seed,Seed,11/23/2010,12/29/2010, ,35.79234973,1.56,71.35015122,48.86996659,Jaipur,Jaipur,,,http://www.dexleducation.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278632479,12.7438907,8.728692257,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,5.85,267.5630671,183.2623747,,,, ,,,6.91,316.0445801,216.4688905,,,,,,,1.63,74.55176057,51.0628497,13,DEXL Education Services India Pvt. Ltd.Cheryl Lawrence45.7372764227642,1,DEXL Education Services India Pvt. Ltd.Cheryl Lawrence45.737276422764240505,1,24,24,24,,,,,,
VCC,Apalya Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2005,4,Cheryl Lawrence,,,,,,https://www.linkedin.com/in/cheryl-lawrence-9500a036,https://www.linkedin.com/in/cheryl-lawrence-9500a036,,,,,,,,,,,,,,,,,Angel,Angel,,,,7.2,329.3083902,225.5536919,Series B,Series B,12/17/2010,9/15/2011, ,32.2147651,22.35,1022.228128,700.1562521,Hyderabad,Hyderabad,,,http://www.apalya.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.712278354,32.57767197,22.31347395,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,29.89,1367.087192,936.3610906,,,,,,,4.93,225.4847728,154.4416252,,,,,,,21.29,973.746615,666.9497363,9,Apalya Technologies Pvt. Ltd.Cheryl Lawrence329.308390243903,1,Apalya Technologies Pvt. Ltd.Cheryl Lawrence329.30839024390340529,1,12,12,12,,,,,,
VCC,AppsDaily Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2008,4,Cheryl Lawrence,,,,,,https://www.linkedin.com/in/cheryl-lawrence-9500a036,https://www.linkedin.com/in/cheryl-lawrence-9500a036,,,,,,,,,,,,,,,,,Angel,Angel,0.040909091,1.871070399,1.281555068,0.45,20.58177439,14.09710575,Seed,Pre-Seed,12/29/2010,2/22/2011,1.270468662,13.97515528,3.22,147.2740301,100.8726233,Mumbai,Mumbai,,,http://www.appsdaily.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863924051,39.51353311,27.06406378,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,3.16,144.5297935,98.99300924,,,, ,,,2.35,107.4825996,73.6182189,,,,,,,2.73,124.8627646,85.52244153,11,AppsDaily Solutions Pvt. Ltd.Cheryl Lawrence20.5817743902439,1,AppsDaily Solutions Pvt. Ltd.Cheryl Lawrence20.581774390243940541,1,164,164,164,,,,,,
VCC,Brand Idea Consultancy Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2008,4,Cheryl Lawrence,,,,,,https://www.linkedin.com/in/cheryl-lawrence-9500a036,https://www.linkedin.com/in/cheryl-lawrence-9500a036,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed,,06-11-2011,06-11-2011, ,20.75471698,,,,Chennai,Chennai,,,http://brandidea.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,17,Brand Idea Consultancy Pvt. Ltd.Cheryl Lawrence,1,Brand Idea Consultancy Pvt. Ltd.Cheryl Lawrence40705,1,1495,,,,,,,,
TrakIn,InstaLively.com,Technology,Software & Computer Services,Software and Internet Services,,1,Chetan Bhagat,,,,,,http://www.forbesindia.com/celebprofile2016/chetan-bhagat/1587/79,http://www.forbesindia.com/celebprofile2016/chetan-bhagat/1587/79,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed Funding,,7/15/2015,, ,,,,,Delhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,InstaLively.comChetan Bhagat,1,InstaLively.comChetan Bhagat42200,1,-747,,,,,,,,
VCC,Cryptopy Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2013,1,Chetan Bohra,,,,,,https://in.linkedin.com/in/cbohra,https://in.linkedin.com/in/cbohra,,,,,,,,,,,,,,,,,Angel,Angel,0.005,0.293144016,0.265494111,0.01,0.586288033,0.530988221,Seed,Pre-Seed,6/28/2013,11/30/2013,3.333333333,6.666666667,0.15,8.794320492,7.964823317,Mumbai,Mumbai,,,http://www.grabhouse.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Cryptopy Technologies Pvt. Ltd.Chetan Bohra0.586288032786885,1,Cryptopy Technologies Pvt. Ltd.Chetan Bohra0.58628803278688541453,1,957,,,,,,,,
VCC,Wiseworks Technology Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2015,1,Chetan Mehrotra,,,,,,https://in.linkedin.com/in/chetanmeh,https://in.linkedin.com/in/chetanmeh,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.2,13.44514032,14.08977034,Seed,Pre-Seed,02-10-2016,, , ,,,,Mumbai,Mumbai,,,http://capzest.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,5,Wiseworks Technology Pvt. Ltd.Chetan Mehrotra13.44514032,1,Wiseworks Technology Pvt. Ltd.Chetan Mehrotra13.4451403242410,1,-688,,,,,,,,
VCC,ePuja Web Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,1,Chetan Merchant,,,,,,https://in.linkedin.com/in/chetan-merchant-14825336,https://in.linkedin.com/in/chetan-merchant-14825336,,,,,,,,,,,,,,,,,Angel,Angel,0.68,41.49873141,39.36154674,0.68,41.49873141,39.36154674,Seed,Seed,3/24/2014,4/22/2015,29.56521739,29.56521739,2.3,140.3633562,133.1346434,Bengaluru,Bengaluru,,,http://epuja.co.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060637205,3.7005398,3.509962,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,38.92,2375.192098,2252.869705,,,,,,,80.45,4909.666091,4656.818287,,,,,,,2.36,144.025009,136.607721,1,ePuja Web Solutions Pvt. Ltd.Chetan Merchant41.4987314067796,1,ePuja Web Solutions Pvt. Ltd.Chetan Merchant41.498731406779641722,1,-730,,,,,,,,
VCC,Gamiana Digital Entertainment Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2008,1,Chetan Mulchand Shah,,,,,,http://shareboss.in/Cent/portfolios/Chetan-Rasiklal-Shah-Holdings,http://shareboss.in/Cent/portfolios/Chetan-Rasiklal-Shah-Holdings,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.43,23.00261528,18.9294193,Seed,Pre-Seed,3/24/2012,3/24/2012, ,14.3812709,2.99,159.9484179,131.625497,Mumbai,Mumbai,,,http://www.gamiana.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,55.08,2946.474534,2424.726546,,,,,,,3.02,161.5532515,132.9461541,21,Gamiana Digital Entertainment Pvt. Ltd.Chetan Mulchand Shah23.0026152768595,1,Gamiana Digital Entertainment Pvt. Ltd.Chetan Mulchand Shah23.002615276859540992,1,1053,,,,,,,,
TrakIn,CarTrade.com,Consumer services,Retail,Internet marketplace and eCommerce,,1,Chip Perry,,,,,,http://www.indiainfoline.com/article/news-top-story/cartrade-com-finds-an-investor-in-chip-perry-115021000016_1.html,http://www.indiainfoline.com/article/news-top-story/cartrade-com-finds-an-investor-in-chip-perry-115021000016_1.html,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Private Equity,,02-10-2015,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,CarTrade.comChip Perry,1,CarTrade.comChip Perry42045,1,-109,,,,,,,,
VCC,Paletly Designs Pvt. Ltd.,Consumer services,Retail ,Internet Marketplace and eCommerce,2012,1,Chirag Negandhi,,,,,,http://www.moneycontrol.com/news-topic/chirag-negandhi/,http://www.moneycontrol.com/news-topic/chirag-negandhi/,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.1,6.102754619,5.788462756,Bridge,Pre-Seed,10/24/2014,2/26/2015, , ,,,,Mumbai,Mumbai,,,http://paletly.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,1,Paletly Designs Pvt. Ltd.Chirag Negandhi6.10275461864406,1,Paletly Designs Pvt. Ltd.Chirag Negandhi6.1027546186440641936,1,-108,,,,,,,,
VCC,Agave Industries India Pvt. Ltd.,Consumer goods,Food and beverage,Others,2007,1,Chitranjan Dar,,,,,,http://www.itcportal.com/about-itc/leadership/corporate-management-committee.aspx,http://www.itcportal.com/about-itc/leadership/corporate-management-committee.aspx,,,,,,,,,,,,,,,,,Angel,Angel,,,,,,,Seed,,07-08-2014,9/22/2014, ,19.04761905,,,,Panaji,Panaji,,,http://www.desmondji.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,3,Agave Industries India Pvt. Ltd.Chitranjan Dar,1,Agave Industries India Pvt. Ltd.Chitranjan Dar41828,1,434,,,,,,,,
Deal Curry,Inventure,Technology,Software & Computer Services,Internet marketplace and eCommerce,,1,Chris Hughes,,,,,,https://angel.co/chrishughes,https://angel.co/chrishughes,,,,,,,,,,,,,,,,,Angel,Angel,,,,10,641.5248257,641.5248257,Series A,Series C or Higher,9/15/2015,, , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,InventureChris Hughes641.524825726141,1,InventureChris Hughes641.52482572614142262,1,-956,,,,,,,,
VCC,Grey Orange Robotics Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2009,2,Christoph Prinz,,,,,,https://www.crunchbase.com/person/christoph-prinz,https://www.crunchbase.com/person/christoph-prinz,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.46,26.96924951,24.42545817,Seed,Pre-Seed,02-01-2013,6/25/2014, ,19.65811966,2.34,137.1913997,124.2512437,Gurgaon,NCR,,,http://www.greyorangerobotics.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,27.31,1601.152618,1450.128832,,,,,,,2.33,136.6051116,123.7202555,30,Grey Orange Robotics Pvt. Ltd.Christoph Prinz26.9692495081967,1,Grey Orange Robotics Pvt. Ltd.Christoph Prinz26.969249508196741306,1,74,74,74,,,,,,
VCC,PICKmE e-Solutions India Pvt. Ltd.,Industrials,Industrial goods and services,Consumer Products and Services,2012,2,Christoph Prinz,,,,,,https://www.crunchbase.com/person/christoph-prinz,https://www.crunchbase.com/person/christoph-prinz,,,,,,,,,,,,,,,,,Angel,Angel,,,,1,58.62880328,53.09882211,Series A,Seed,4/16/2013,, , ,,,,Mumbai,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,25,PICKmE e-Solutions India Pvt. Ltd.Christoph Prinz58.6288032786885,1,PICKmE e-Solutions India Pvt. Ltd.Christoph Prinz58.628803278688541380,1,821,,,,,,,,
VCC,Flexing It Services Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,1,Colvyn Harris,,,,,,http://brandequity.economictimes.indiatimes.com/news/advertising/say-yes-to-harris-mint-former-jwt-south-asia-ceo-colvyn-harris-on-his-next-venture/53551873,http://brandequity.economictimes.indiatimes.com/news/advertising/say-yes-to-harris-mint-former-jwt-south-asia-ceo-colvyn-harris-on-his-next-venture/53551873,,,,,,,,,,,,,,,,,Angel,Angel,0.125,8.019060322,8.019060322,0.5,32.07624129,32.07624129,Seed,Pre-Seed,7/16/2015,8/31/2015, , ,,,,Delhi,NCR,,,http://www.flexingit.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,4,Flexing It Services Pvt. Ltd.Colvyn Harris32.076241286307,1,Flexing It Services Pvt. Ltd.Colvyn Harris32.07624128630742201,1,81,,,,,,,,
TrakIn,Nykaa,Consumer services,Retail,Internet Marketplace and eCommerce,,1,Dalip Pathak,,,,,,http://empea.org/about/leadership-governance/pathak,http://empea.org/about/leadership-governance/pathak,,,,,,,,,,,,,,,,,Angel,Angel,2.375,152.3621461,152.3621461,9.5,609.4485844,609.4485844,Private Equity,Series C or Higher,10-05-2015,, ,,,,,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,NykaaDalip Pathak609.448584439834,1,NykaaDalip Pathak609.44858443983442282,1,176,,,,,,,,
VCC,AddoDoc Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,1,Daljit Singh,,,,,,http://economictimes.indiatimes.com/markets/expert-view/top-2-stock-picks-in-pharma-and-it-daljeet-singh-kohli-indianivesh/articleshow/53301751.cms,http://economictimes.indiatimes.com/markets/expert-view/top-2-stock-picks-in-pharma-and-it-daljeet-singh-kohli-indianivesh/articleshow/53301751.cms,,,,,,,,,,,,,,,,,Angel,Angel,0.03,2.016771048,2.11346555,0.3,20.16771048,21.1346555,Seed,Pre-Seed,3/29/2016,3/29/2016, , ,,,,Delhi,NCR,,,http://babygogo.in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,10,AddoDoc Technologies Pvt. Ltd.Daljit Singh20.16771048,1,AddoDoc Technologies Pvt. Ltd.Daljit Singh20.1677104842458,1,-25,,,,,,,,
VCC,Zappka Tech Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2014,1,Damandeep Singh Soni,,,,,,https://in.linkedin.com/in/damandeep-singh-soni-95475a,https://in.linkedin.com/in/damandeep-singh-soni-95475a,,,,,,,,,,,,,,,,,Angel,Angel,,,,0.1,6.72257016,7.044885168,Seed,Pre-Seed,03-04-2016,03-04-2016, , ,,,,Gurgaon,NCR,,,http://www.zappka.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,2,Zappka Tech Pvt. Ltd.Damandeep Singh Soni6.72257016,1,Zappka Tech Pvt. Ltd.Damandeep Singh Soni6.7225701642433,1,-627,,,,,,,,
VCC,Solvy Tech Solutions Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2010,1,Dan Neary,,,,,,https://angel.co/neary-dan,https://angel.co/neary-dan,,,,,,,,,,,,,,,,,Angel,Angel,,,,5.07,309.4096592,293.4750617,Series B,Series B,6/16/2014,6/27/2014, , ,,,,Noida,NCR,,,http://www.zopper.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,1,Solvy Tech Solutions Pvt. Ltd.Dan Neary309.409659165254,1,Solvy Tech Solutions Pvt. Ltd.Dan Neary309.40965916525441806,1,-903,,,,,,,,
VCC,Vayavya Labs Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2006,4,Dan Sandhu,,London,No,,,,,,,,,,FALSE,FALSE,London,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.5,23.33577,17.49767181,Seed,Pre-Seed,12/26/2011,1/27/2012,16.32653061,0.900090009,2.6,121.346004,90.98789344,Belgaum,Belgaum,Karnataka,,http://www.vayavyalabs.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,32.670078,24.49674054,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,3.6,168.017544,125.9832371,,,,,,,6.96,324.8339184,243.5675917,,,,,,,2.52,117.6122808,88.18826595,13,Vayavya Labs Pvt. Ltd.Dan Sandhu23.33577,1,Vayavya Labs Pvt. Ltd.Dan Sandhu23.3357740903,1,29,29,29,13,Vayavya Labs Pvt. Ltd.2006,,,,
VCC,Inasra Technologies Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2005,4,Dan Sandhu,,London,No,,,,,,,,,,FALSE,FALSE,London,FALSE,FALSE,,,,,,,Angel,Angel,,,,1,53.49445413,44.02190535,Seed,Seed,1/24/2012,3/22/2013, ,31.15264798,3.21,171.7171978,141.3103162,Chennai,Chennai,Tamil Nadu,,http://www.stayzilla.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,, ,,,69.34,3709.30545,3052.478917,,,,,,,3.24,173.3220314,142.6309733,32,Inasra Technologies Pvt. Ltd.Dan Sandhu53.4944541322314,1,Inasra Technologies Pvt. Ltd.Dan Sandhu53.494454132231440932,1,388,388,388,32,Inasra Technologies Pvt. Ltd.2005,,,,
VCC,Ecosense Sustainable Solutions Pvt. Ltd.,Utilities,Utilities,Others,2010,4,Dan Sandhu,,London,No,,,,,,,,,,FALSE,FALSE,London,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.37,21.69265721,19.64656418,Seed,Pre-Seed,2/15/2013,04-10-2013, ,29.28870293,1.25,73.2860041,66.37352764,Delhi,NCR,Delhi,,http://www.ecosenseworld.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,19.56,1146.779392,1038.612961,,,,,,,1.28,75.0448682,67.96649231,48,Ecosense Sustainable Solutions Pvt. Ltd.Dan Sandhu21.6926572131147,1,Ecosense Sustainable Solutions Pvt. Ltd.Dan Sandhu21.692657213114741320,1,662,662,662,48,Ecosense Sustainable Solutions Pvt. Ltd.2010,,,,
VCC,Jagbros Consultants Pvt. Ltd.,Technology,Software & Computer Services,Software and Internet Services,2012,4,Dan Sandhu,,London,No,,,,,,,,,,FALSE,FALSE,London,FALSE,FALSE,,,,,,,Angel,Angel,,,,0.45,27.46239578,26.0480824,Series A,Pre-Seed,12-09-2014,12-09-2014, , ,,,,New Delhi,New Delhi,Delhi,,http://www.cos.youth4work.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,3,Jagbros Consultants Pvt. Ltd.Dan Sandhu27.4623957838983,1,Jagbros Consultants Pvt. Ltd.Dan Sandhu27.462395783898341982,1,-1477,,,3,Jagbros Consultants Pvt. Ltd.2012,,,,
VCC,DEXL Education Services India Pvt. Ltd.,Consumer services,Retail ,Edu-Tech,2008,3,Darshan Deora,,,,,,https://in.linkedin.com/in/darshan-deora-4529bb11,https://in.linkedin.com/in/darshan-deora-4529bb11,,,,,,,,,,,,,,,,,Angel,Angel,,,,1,45.73727642,31.32690166,Seed,Seed,11/23/2010,12/29/2010, ,64.1025641,1.56,71.35015122,48.86996659,Jaipur,Jaipur,,,http://www.dexleducation.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278632479,12.7438907,8.728692257,,,, ,,,,,,,,,,,,,,, ,,,,,, ,,,5.85,267.5630671,183.2623747,,,, ,,,6.91,316.0445801,216.4688905,,,,,,,1.63,74.55176057,51.0628497,13,DEXL Education Services India Pvt. Ltd.Darshan Deora45.7372764227642,1,DEXL Education Services India Pvt. Ltd.Darshan Deora45.737276422764240505,1,443,443,443,,,,,,
