ICB_industry,ICB_sector,accelaratorResult,accelerator,accleratorDate,businessModel,city,companyWebsite,dealInvestmentAmount,description,equityValuation,foundedDate,founderName,groupClassification,incubator,incubatorDate,incubatorResult,investmentStage,investorName,investorType,keyword,linkedinURL,roundDate,roundInvestmentAmount,roundInvestorCount,roundLeadInvestorType,roundValuation,source,stageClassification,startupClassification,startupName,startupStatus,state
Healthcare,Healthcare,,,,B2C,New Delhi,,,Analysis of healthcare by technology and create a routine for healthcare and insurance for health,,1970-01-01 00:00:00.000002014,,"['Healthcare Analytics and Software', nan, nan]",,,,,"['RAJAN ANANDAN,OTHERS']",,"['Healthcare', 'Health Insurance', nan]",,"[Timestamp('1970-01-01 00:00:00.000042736'), NaT, NaT]","['5.2', nan, nan]","[nan, nan, nan]","['Angel Forum', nan, nan]","[nan, nan, nan]",VI,,"['Health-Tech', 'Not required']",MYCOL,Angel investment,
Industrials,Construction and materials,,,,B2C,Mumbai,,,"My Cute Office has become a go to place for Entrepreneurs to find a space to work from at the lowest possible cost. My Cute Office helps start-ups, professionals and freelancers get their first offices without any upfront cost by utilizing unused space of large companies.  A marketplace for sharing vacant work desks, offices, studios and meeting facilities. MCO allows businesses to rent spaces on hourly, daily or monthly basis.",,1970-01-01 00:00:00.000002014,,"['Buy , Rent and Sell Property', nan, nan]",,,,,['LEAD ANGELS'],,"['Rent of shops and workplace', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042095'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Angel Forum', nan, nan]","[nan, nan, nan]",VI,,"['Real Estate', nan]",MYCUTEOFFICE,Angel investment,Maharashtra
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer products and services', nan]",MYELEMENTZ MOBILE,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Internet marketplace and eCommerce', nan]",MYFAMILYKART.COM (OYETHERE.COM),Angel investment,
Consumer_goods,personal and household goods,,,,B2C,Bengaluru,,,"MyGubbi is a consumer tech company that offers interior design solutions and home merchandise across categories. Categories include modular kitchens and wardrobes, entertainment units, shoe racks, side tables, storage solutions and more. MyGubbi is currently present across 4 major cities in India and is slowly spreading across tier-2 cities across the country.",,1970-01-01 00:00:00.000002015,,"['Home Improvement Retailers', nan, nan]",,,,,['VIPUL PAREKH'],,"['Home D\xc3\xa9cor', nan, nan]",,"[Timestamp('1970-01-01 00:00:00.000042430'), NaT, NaT]","['16.07', nan, nan]","[nan, nan, nan]","['Angel Forum', nan, nan]","[nan, nan, nan]",VI,,"['Consumer Products and Services', nan]",MYGUBBI,Angel investment,Maharashtra
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Internet marketplace and eCommerce', nan]",MYICONICHOME,Angel investment,
Industrials,Industrial goods and services,,,,B2C,Mumbai,,,"Mykindofjob.com caters to wide variety of audience ranging from students looking at internship options to new mothers who can't work full time but don’t mind working from home or part time options, to retired people who can work well for another 5 – 10 years but need some flexibility to anyone and everyone who is tired of the corporate rat race and now wants to live life on his own terms but still has to work to fuel his passion(s). It also caters to accomplished subject matter experts who have already opted for flexibility by either choosing to be a freelancer or by setting up their own small firm/company, but after a point find it difficult to take their services beyond their immediate circle of connections.",,1970-01-01 00:00:00.000002014,,"['Business Training & Employment Agencies', nan, nan]",,,,,"['SHREYANS SHAH,MAYANK SHAH']",,"['Recruit, Job and career', 'Internship', nan]",,"[Timestamp('1970-01-01 00:00:00.000042644'), NaT, NaT]","['6.46', nan, nan]","[2.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Industrial and Business Products and Services', nan]",MYKINDOFJOB,Angel investment,Maharashtra
Consumer_services,Travel and Leisure,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",MYSTAY,Angel investment,
Consumer_services,Retail,,,,B2C,Jaipur,,,A unique platform for all who teach and all who learn. Nactus is an Internet-based smart phone application which focuses on improving overall learning experience by facilitating not only a discovery of the tutors nearby but also providing with other technological tools to make learning more organized and more efficient in a manner that it is beneficial to both tutors and students alike.,,1970-01-01 00:00:00.000002015,,"['Online courses and resources', nan, nan]",,,,,"['GAUTAM CHHAOCHHARIA,OTHERS']",,"['Online Study', 'Coaching and Tutoring', nan]",,"[Timestamp('1970-01-01 00:00:00.000042795'), NaT, NaT]","[nan, nan, nan]","[4.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Edu-Tech', 'Not required']",NACTUS,Angel investment,Rajasthan
Healthcare,Healthcare,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Health-Tech', nan]",NALAM+,Angel investment,
Industrials,Industrial goods and services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]",NAPPINNAI,Angel investment,
Consumer_services,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Edu-Tech', nan]",NASA SPACE SCHOOLS,Angel investment,
Consumer_goods,Food and Beverage,,,,B2C,Karur,,,an online venture with a vision to make native specialties from each place to be accessible online for the wider audience to enjoy some of their all-time favourite specialties. Owned and operated by group of people who have given up their jobs Abroad to realize their dream of bringing the native specials to offline retail operations,,1970-01-01 00:00:00.000002014,,"['Food Products', nan, nan]",,,,,"['NATIVE ANGELS NETWORK,INDIAN ANGEL NETWORK']",,"['Food and Beverage', nan, 'Regional Speciality']",,"[Timestamp('1970-01-01 00:00:00.000042736'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Consumer Products and Services', 'Not required']",NATIVESPECIAL.COM,Angel investment,Tamil Nadu
,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Internet marketplace and eCommerce', nan]",NATURE FRESH TRAVELS,Angel investment,
Utilities,Utilities,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Health-Tech', nan]",NAVIGENE GENETIC SCIENCE . ,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",NAVRITA SOFTWARE   (KREATO),Angel investment,
Technology,Software & Computer Services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",NDIS (INDIA) .  (ALBUMIZER),Angel investment,
Consumer_services,Media,,,,B2C,Mumbai,,,"NearFox writes, curates and crowdsources the local content that's relevant for the locality. From news on neighborhood to fun events in the city to an awesome discussion forum, NearFox keeps user informed, entertained and clued in. In short: User can read news, browse through events and talk with neighbors within 4 km of his/her location. User can also discover cool events across the city. ",,1970-01-01 00:00:00.000002015,,"['Media and entertainment', nan, 'Website for information']",,,,,"['ARPAN NAGDEVE,RAVI JAIN,DEVENDRA RANE']",,"['Media and entertainment', 'Social networking ', nan]",,"[Timestamp('1970-01-01 00:00:00.000042583'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Angel Forum', nan, nan]","[nan, nan, nan]",VI,,"['Media, Advertising and Gaming', 'Social Platforms']",NEARFOX,Angel investment,Maharashtra
Consumer_services,Retail,,,,B2C,Mumbai,,,"NearU is a mobile application development company. It develops and provides a location based mobile application to find the deals, offers, and discounts in real-time. It product NearU, an offers and discounts application backed by location intelligence showcasing deals at various retail outlets. ",,1970-01-01 00:00:00.000002015,,"['Coupons and Deals', nan, nan]",,,,,['GOUTAM CHALLAGALLA'],,"['Discounts and offers', 'Mobile Application', nan]",,"[Timestamp('1970-01-01 00:00:00.000042583'), NaT, NaT]","[nan, nan, nan]","[1.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Internet marketplace and eCommerce', nan]",NEARU,Angel investment,Maharashtra
Consumer_services,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]",NECTAR PACKAGING,Angel investment,
Consumer_services,Retail,,,,B2C,Ghaziabad,,,A platform that empowers the local kirana shopkeepers (instead of retail giants) with the power of m-commerce and technology .,,,,"['Marketplace', nan, nan]",,,,,[nan],,"['Online Marketplace', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",Start up Centre,,"['Internet marketplace and eCommerce', nan]",NEEDSLY,Incubation,Uttar Pradesh
Consumer_goods,Food and Beverage,,,,B2C,Vadodara,,,Pizza production and online sale Italian Pizzeria,,,,"['Event Management', nan, nan]",,,,,['SARTHI ANGELS'],,"['Pizza', 'Food and Beverage', 'Food Ordering']",,"[Timestamp('1970-01-01 00:00:00.000041913'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Angel Forum', nan, nan]","[nan, nan, nan]",VI,,"['Consumer Products and Services', nan]",NEO POLITAN PIZZA,Angel investment,Gujarat
Industrials,Industrial goods and services,,,,B2B,New Delhi,,,"Netree creates world’s first eco-system where all handlers of the retail industry right from manufacturers to the last mile retailers are connected together, engaging directly. Their new incredible eco-system connects the retailers to their suppliers/manufacturers directly reducing the number of channels required in-between, also will give access to customers and product movement information.",,1970-01-01 00:00:00.000002007,,"['Social platforms for industrial services', nan, nan]",,,,,"['CHENNAI ANGELS', 'KALPATARU VENTURES']",,"['Connect Retailers', 'Agent services', nan]",,"[Timestamp('1970-01-01 00:00:00.000042614'), Timestamp('1970-01-01 00:00:00.000042705'), NaT]","[nan, '3', nan]","[nan, nan, nan]","['Angel Forum', 'Angel Forum', nan]","[nan, nan, nan]",VI,,"['Social Platforms', nan]",NETREE,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"[nan, nan]",NETREE E-SERVICES  ,Angel investment,
Healthcare,Healthcare,,,,,Chennai,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer Products and Services', nan]",NEUROBICS LAB,Angel investment,
Technology,Software & Computer Services,,,,B2B,New Delhi,,,Neuron is a Machine learning platform for Natural language processing helps E-commerce and retail companies to increase efficiency,,1970-01-01 00:00:00.000002014,,"['Big Data Analytics and Machine learning', nan, nan]",,,,,['HARVINDER SINGH BHATIA'],,"['Machine Learning', 'Buisness and Management consultancy', 'Data Analytics']",,"[Timestamp('1970-01-01 00:00:00.000042552'), NaT, NaT]","['1.28', nan, nan]","[1.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Software and Internet Services', 'Not required']",NEURON,Angel investment,
Technology,Technology Hardware & Equipment,,,,B2B,Bengaluru,,,"To develop ICT based products and technologies, which can create a positive impact on the global rural population.",,1970-01-01 00:00:00.000002002,,"['Electronic Equipment', nan, nan]",,,,,"['INDIAN ANGEL NETWORK,OTHERS']",,"[nan, 'Product development', 'Innovation']",,"[Timestamp('1970-01-01 00:00:00.000042644'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Venture Capitalist', nan, nan]","[nan, nan, nan]",VI,,"['Technology', nan]",NEUROSYNAPTIC COMMUNICATIONS,VC Funded,Karnataka
Technology,Software & Computer Services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",NEVERWHINE,Angel investment,
Consumer_services,Media,,,,B2C,Hyderabad,,," NewsDistill is a news and media platform that aggregates news from various portals including newspapers, television channels, RSS feeds and social media. Online news aggregator for local area",,,,"['Media and entertainment', nan, nan]",,,,,"['SUDHIR MALLEM,RAMANA THUMU,GANESH NARASIMHAN']",,"['Media and entertainment', nan, 'News']",,"[Timestamp('1970-01-01 00:00:00.000042614'), NaT, NaT]","['0.67', nan, nan]","[3.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Media, Advertising and Gaming', 'Not required']",NEWSDISTILL,Angel investment,Andhra Pradesh
Technology,Technology Hardware & Equipment,,,,B2C,Mumbai,,," Startup that develops wearable technology devices. Its primary product, Frodo, is an intelligent adventure camera that uses artificial intelligence and algorithms to edit hours of adventure footages into ready-to-share videos instantly.",,1970-01-01 00:00:00.000002014,,"['Wearable Technology', nan, nan]",,,,,['GROWX VENTURES'],,"['Wearable Gadgets and Devices', 'Video Making', nan]",,"[Timestamp('1970-01-01 00:00:00.000042095'), NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","['Angel Forum', nan, nan]","[nan, nan, nan]",VI,,"['Technology', nan]",NEXGEAR TECHNOLOGY,Angel investment,Maharashtra
Industrials,Industrial goods and services,,,,B2C,,,,"Start up that allows the replacement of a basic raw material in the manufacturing of textiles. This is a more cost effective, greener and a better alternative to the existing methodology.",,,,"['Utility services', nan, 'Alternate energy sources']",,,,,[nan],,"['Revolutionary process that replaces poly vinyl alcohol', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",IITM,,"['Consumer Products and Services', 'Clean Technology']",NEXPROTEIN92,,
Technology,Software & Computer Services,,,,B2C,,,,This platform aims to move towards products that not only desired for individual consumer but products that can be shared between people using technology.,,,,"['Connect People for Sharing Media and Files', nan, nan]",,,,,[nan],,"['Sharing of goods', nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",IITM,,"['Social Platforms', 'Not required']",NEXTDOOR,Business Plan,
Consumer_services,Retail,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Others', nan]","NEXTORBIT INC.,",Angel investment,
Technology,Software & Computer Services,,,,B2C,Mumbai,,,"Mobile games that help professionals assess their skills. Any time, any place.",,1970-01-01 00:00:00.000002015,,"['Games and Gaming enablers', nan, nan]",,,,,['MOHAN LAKHAMRAJU'],,"['Gaming ', 'Mobile Application', nan]",,"[Timestamp('1970-01-01 00:00:00.000042583'), NaT, NaT]","['1.93', nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",VI,,"['Media, Advertising and Gaming', 'Not required']",NHANCE,Angel investment,Maharashtra
Technology,Software & Computer Services,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Software and Internet Services', nan]",NICHE VIDEO MEDIA  ,Angel investment,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer products and services', nan]",NISARGA FRESH,Angel investment,
Industrials,Construction and materials,,,,B2C,Bengaluru,,,"a new home rental platform that makes it easier to find your new home without paying any brokerage. Use their verified listing to ensure you find your dream home by contacting the owners directly. Save time and effort by using the accurate information about the property and neighbourhood including schools, banks, restaurants etc that makes it easier for you to short list the property without actually visiting it.",,1970-01-01 00:00:00.000002014,,"['Buy , Rent and Sell Property', nan, nan]",,,,,"['VIJAY SHEKHAR SHARMA', 'ANAND CHANDRASEKARAN']",,"['Real Estate', 'Buy Rent and Sell Property', nan]",,"[Timestamp('1970-01-01 00:00:00.000042614'), Timestamp('1970-01-01 00:00:00.000042675'), NaT]","[nan, '83.63', nan]","[1.0, nan, nan]","['Angel Invetor', 'Angel Investors', nan]","[nan, nan, nan]",VI,,"['Real Estate', 'Not required']",NOBROKER,VC Funded,Karnataka
Technology,Software & Computer Services,,,,B2C,Mumbai,,,It is the world’s most effective and exclusive networking platform based on interest areas and targeted towards the top 150 million of the world. It that brings together people who are part of this exclusive group to expand their personal and professional alliances while fuelling their passion and hobbies,,1970-01-01 00:00:00.000002016,,"['Connect to Professionals', nan, nan]",,,,,"['SANDIPAN CHATTOPADHYAY,JAISON JOSE,OTHERS']",,"['Professional networking', 'Social networking ', 'Mobile Application']",,"[Timestamp('1970-01-01 00:00:00.000042675'), NaT, NaT]","['1', nan, nan]","[11.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Social Platforms', 'Not required']",NODD,Angel investment,Maharashtra
Technology,Software & Computer Services,,,,B2C,,,,They are developing an online platform to help students with their preparation by providing easy access to quality content.,,,,"['Online courses and resources', nan, nan]",,,,,[nan],,"['Collaborative Learning', 'Notes sharing', nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",IITM,,"['Edu-Tech', nan]",NOTESHARE,Incubation,
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"['Consumer products and services', nan]",NOTIFIE MESSAGING  ,Angel investment,
Consumer_services,Travel and Leisure,,,,B2C,Noida,,,"A mobile app for all your transportation and logisitcs needs which fast, reliable & affordable and super easy to use.",,,,"['Taxi Services, Automobile pooling & Travel', nan, nan]",,,,,"['ANUJ SANGHI,RUCHIRANS JAIPURIA']",,"['Transportation', 'Car and bike pool', nan]",,"[Timestamp('1970-01-01 00:00:00.000042430'), NaT, NaT]","['1', nan, nan]","[2.0, nan, nan]","['Angel Investors', nan, nan]","[nan, nan, nan]",VI,,"['Hyperlocal and Logistics', 'Not required']",NOW,Angel investment,Uttar Pradesh
Technology,Software & Computer Services,,,,B2B,Hyderabad,,,NowFloats enables Small and Medium Businesses (SME) to get an online presence by simply using SMS. This website can also be updated by sending regular SMS and this message can be delivered to the loyal customers of that business. Additionally the NowFloats algorithm ensures highest discoverability through intelligent Search Engine Optimization (SEO).,,1970-01-01 00:00:00.000002012,,"['Advertising', nan, nan]",,,,,"['HYDERABAD ANGELS,MUMBAI ANGELS,OTHERS']",,"['Marketing and Branding', nan, 'Website Developer']",,"[Timestamp('1970-01-01 00:00:00.000042036'), NaT, NaT]","['5', nan, nan]","[nan, nan, nan]","['Venture Capitalist', nan, nan]","[nan, nan, nan]",VI,,"['Media, Advertising and Gaming', 'Not required']",NOWFLOATS,VC Funded,Andhra Pradesh
,,,,,,,,,,,,,"[nan, nan, nan]",,,,,[nan],,"[nan, nan, nan]",,"[NaT, NaT, NaT]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]","[nan, nan, nan]",TCA,,"[nan, nan]",NREACH ONLINE SERVICES  (GIFTXOXO.COM),Angel investment,
